Date,Open,High,Low,Close,Adj Close,Volume
1990-12-20,35.897434,37.099358,35.897434,36.858974,16.511778,2663076
1990-12-21,37.339745,37.419872,37.019230,37.179485,16.655361,4457076
1990-12-24,37.019230,37.099358,36.939102,36.939102,16.547672,603096
1990-12-26,37.019230,37.179485,36.618591,36.778847,16.475883,775944
1990-12-27,36.698719,37.099358,36.618591,36.698719,16.439993,1222884
1990-12-28,36.538464,36.858974,36.538464,36.778847,16.475883,107952
1990-12-31,36.858974,36.939102,36.698719,36.778847,16.475883,819000
1991-01-02,36.618591,36.939102,36.137821,36.217949,16.224617,1843140
1991-01-03,36.217949,36.378204,35.416668,35.416668,15.865667,2270112
1991-01-04,35.576923,35.817307,34.935898,35.016026,15.686186,2637336
1991-01-07,34.775642,35.096153,34.375000,34.455128,15.434925,2223780
1991-01-08,34.535255,35.016026,34.294872,34.775642,15.578508,2384772
1991-01-09,35.176281,35.977566,34.375000,34.695515,15.542617,3521232
1991-01-10,34.935898,35.016026,34.294872,34.695515,15.542617,2074020
1991-01-11,34.775642,35.176281,34.455128,34.615383,15.506720,1364220
1991-01-14,34.134617,35.336536,33.974358,34.695515,15.542617,2151864
1991-01-15,34.615383,34.935898,34.375000,34.855770,15.614400,1761552
1991-01-16,34.695515,35.176281,34.535255,35.016026,15.686186,1371084
1991-01-17,36.939102,37.179485,36.618591,37.179485,16.655361,6070896
1991-01-18,37.099358,37.419872,36.858974,37.099358,16.619471,6485232
1991-01-21,36.618591,36.858974,36.458332,36.778847,16.475883,2168556
1991-01-22,36.698719,36.778847,36.137821,36.298077,16.260513,1857336
1991-01-23,36.458332,36.778847,36.378204,36.698719,16.439993,2429544
1991-01-24,36.778847,37.820515,36.778847,37.500000,16.798943,4155372
1991-01-25,37.900642,38.541668,37.740383,38.381409,17.193789,3680664
1991-01-28,38.461536,39.342949,38.381409,38.862179,17.409159,3182244
1991-01-29,39.022434,39.342949,38.701923,38.862179,17.409159,2447172
1991-01-30,39.182693,39.823719,39.102566,39.743591,17.804007,2569320
1991-01-31,39.823719,41.105770,39.663464,41.025642,18.378323,3402360
1991-02-01,40.865383,41.426281,40.544872,41.025642,18.378323,3484416
1991-02-04,41.025642,41.826923,40.785255,41.746796,18.701389,2719236
1991-02-05,41.826923,42.628204,41.746796,42.548077,19.060341,3458364
1991-02-06,42.307693,42.868591,42.147434,42.708332,19.132128,3203928
1991-02-07,42.708332,42.868591,41.426281,41.586536,18.629597,4075188
1991-02-08,41.346153,41.987179,41.105770,41.826923,18.737284,2080416
1991-02-11,41.666668,42.948719,41.426281,42.788464,19.168028,3354156
1991-02-12,42.467949,43.429485,42.387821,42.788464,19.168028,3767244
1991-02-13,42.868591,43.509617,42.387821,43.509617,19.491077,2850276
1991-02-14,43.589745,44.391026,42.708332,43.189102,19.347496,4381260
1991-02-15,43.589745,44.871796,43.589745,44.631409,19.993616,4978428
1991-02-19,44.711536,44.951923,44.391026,44.631409,19.993616,3226548
1991-02-20,44.310898,44.310898,43.589745,43.830128,19.634649,2470884
1991-02-21,43.669872,44.150642,43.669872,43.669872,19.562880,1901172
1991-02-22,43.750000,45.512821,43.669872,44.391026,19.885929,4250688
1991-02-25,44.951923,45.192307,44.471153,44.871796,20.101303,3593928
1991-02-26,44.310898,44.551281,43.750000,43.910255,19.670557,2084160
1991-02-27,43.750000,44.471153,43.189102,44.471153,19.921816,3889860
1991-02-28,44.471153,44.551281,43.589745,43.589745,19.671587,2176512
1991-03-01,43.189102,44.150642,43.108974,44.150642,19.924713,2396160
1991-03-04,44.070515,44.230770,43.589745,43.750000,19.743917,2009124
1991-03-05,43.750000,44.951923,43.669872,44.230770,19.960880,3164460
1991-03-06,44.551281,44.711536,43.750000,43.910255,19.816236,2775396
1991-03-07,43.910255,44.230770,43.669872,43.669872,19.707758,1246908
1991-03-08,43.750000,44.070515,42.628204,42.788464,19.309971,2373696
1991-03-11,42.868591,43.830128,42.788464,43.830128,19.780069,2086344
1991-03-12,43.589745,44.070515,43.189102,43.509617,19.635418,2273388
1991-03-13,43.349358,44.471153,43.189102,44.471153,20.069355,1927068
1991-03-14,44.551281,44.951923,43.429485,43.910255,19.816236,2966964
1991-03-15,44.070515,44.310898,43.669872,43.990383,19.852398,4459416
1991-03-18,43.830128,44.471153,43.669872,44.070515,19.888557,1568892
1991-03-19,43.589745,43.589745,43.189102,43.269230,19.526951,1663116
1991-03-20,43.108974,43.589745,42.467949,42.788464,19.309971,2424864
1991-03-21,42.948719,43.189102,42.387821,42.467949,19.165329,1790412
1991-03-22,42.307693,43.189102,41.987179,42.467949,19.165329,2070900
1991-03-25,42.708332,43.349358,42.708332,42.868591,19.346149,1393236
1991-03-26,42.948719,44.951923,42.948719,44.951923,20.286337,2457000
1991-03-27,44.871796,45.192307,44.150642,44.551281,20.105515,2162940
1991-03-28,44.551281,44.711536,44.391026,44.631409,20.141695,1394484
1991-04-01,44.631409,45.432693,44.551281,44.711536,20.177834,2549196
1991-04-02,45.112179,46.314102,44.951923,46.233974,20.864906,3064776
1991-04-03,46.474358,46.714745,45.592949,45.753204,20.647940,2548884
1991-04-04,45.833332,46.474358,45.592949,46.073719,20.792574,2110056
1991-04-05,46.233974,46.474358,45.032051,45.432693,20.503298,2250144
1991-04-08,45.753204,46.073719,45.592949,45.913464,20.720255,1325220
1991-04-09,45.753204,46.314102,45.512821,45.673077,20.611776,1875276
1991-04-10,45.673077,46.474358,45.592949,46.394230,20.937225,1768260
1991-04-11,46.634617,47.115383,46.394230,46.634617,21.045710,2107872
1991-04-12,46.875000,47.035255,46.314102,46.794872,21.118025,1730664
1991-04-15,47.035255,47.516026,46.634617,47.275642,21.335001,2199912
1991-04-16,47.435898,48.076923,46.875000,47.996796,21.660446,2893332
1991-04-17,47.836536,48.317307,47.756409,48.237179,21.768919,2682108
1991-04-18,47.836536,48.317307,47.836536,48.076923,21.696608,1979952
1991-04-19,47.836536,48.557693,47.275642,47.676281,21.515808,2632188
1991-04-22,47.435898,47.596153,46.955128,47.035255,21.226507,1725984
1991-04-23,47.275642,47.355770,46.233974,46.714745,21.081875,1503060
1991-04-24,46.554485,46.634617,46.233974,46.474358,20.973381,1296984
1991-04-25,46.394230,46.394230,45.833332,45.833332,20.684101,1323660
1991-04-26,45.673077,46.153847,45.192307,45.993591,20.756416,1231932
1991-04-29,45.993591,46.634617,44.791668,44.871796,20.250179,1649700
1991-04-30,45.192307,46.073719,45.192307,45.352566,20.467127,2440620
1991-05-01,45.512821,46.554485,45.272434,46.474358,20.973381,1591980
1991-05-02,46.474358,46.955128,46.073719,46.474358,20.973381,2096484
1991-05-03,46.394230,46.714745,46.233974,46.554485,21.009554,876564
1991-05-06,46.474358,46.875000,46.153847,46.714745,21.081875,929760
1991-05-07,46.714745,47.195515,46.634617,46.875000,21.154190,1583088
1991-05-08,46.634617,46.955128,45.913464,46.714745,21.081875,1719120
1991-05-09,47.035255,47.516026,46.634617,47.195515,21.298832,1661556
1991-05-10,47.275642,47.355770,45.592949,45.673077,20.611776,1784640
1991-05-13,45.993591,46.233974,45.592949,45.833332,20.684101,1690572
1991-05-14,45.673077,45.753204,45.192307,45.432693,20.503298,1618032
1991-05-15,45.272434,45.913464,44.631409,45.432693,20.503298,1790256
1991-05-16,45.673077,45.913464,45.432693,45.592949,20.575615,1235052
1991-05-17,45.432693,45.913464,45.032051,45.833332,20.684101,3177564
1991-05-20,46.073719,46.554485,45.913464,46.314102,20.901056,919464
1991-05-21,46.394230,47.035255,46.394230,46.554485,21.009554,1530204
1991-05-22,46.554485,46.554485,45.673077,45.753204,20.647940,1818960
1991-05-23,45.913464,46.314102,45.913464,46.314102,20.901056,1521468
1991-05-24,46.394230,46.955128,46.394230,46.794872,21.118025,776724
1991-05-28,46.955128,47.516026,46.794872,47.516026,21.443478,1691820
1991-05-29,47.355770,48.076923,47.115383,47.836536,21.588125,1820832
1991-05-30,47.676281,49.198719,47.596153,49.038464,22.130537,3848988
1991-05-31,48.717949,49.599358,48.717949,49.519230,22.497490,2971488
1991-06-03,49.358974,49.759617,49.038464,49.679485,22.570307,2265588
1991-06-04,49.198719,49.439102,48.717949,49.278847,22.388279,2362308
1991-06-05,49.278847,49.358974,48.477566,48.477566,22.024239,1356576
1991-06-06,48.397434,48.557693,47.996796,48.237179,21.915030,1726764
1991-06-07,48.076923,48.157051,47.195515,47.516026,21.587387,1775592
1991-06-10,47.596153,47.836536,47.355770,47.756409,21.696602,1322256
1991-06-11,47.916668,48.237179,47.836536,48.237179,21.915030,1498224
1991-06-12,47.996796,47.996796,47.195515,47.596153,21.623808,1624896
1991-06-13,47.756409,47.996796,47.596153,47.996796,21.805822,1388244
1991-06-14,48.076923,48.557693,47.836536,48.477566,22.024239,1808196
1991-06-17,48.477566,48.477566,47.836536,47.836536,21.733013,1287000
1991-06-18,47.836536,48.237179,47.676281,47.836536,21.733013,1265160
1991-06-19,47.596153,47.756409,47.275642,47.516026,21.587387,1525836
1991-06-20,47.435898,47.836536,47.275642,47.516026,21.587387,1617408
1991-06-21,47.435898,48.076923,47.435898,48.076923,21.842222,3215628
1991-06-24,47.916668,47.916668,47.035255,47.275642,21.478186,1311180
1991-06-25,47.435898,47.516026,46.955128,47.195515,21.441780,1662336
1991-06-26,47.275642,47.676281,46.794872,47.115383,21.405373,1607736
1991-06-27,47.275642,47.916668,47.195515,47.836536,21.733013,1309620
1991-06-28,47.676281,47.916668,46.714745,47.435898,21.550993,2133144
1991-07-01,47.756409,48.317307,47.676281,47.996796,21.805822,1821924
1991-07-02,47.836536,48.317307,47.836536,48.076923,21.842222,1452360
1991-07-03,47.676281,47.836536,47.355770,47.435898,21.550993,1620060
1991-07-05,47.195515,47.516026,47.115383,47.275642,21.478186,867204
1991-07-08,47.035255,47.996796,46.794872,47.996796,21.805822,1719900
1991-07-09,47.996796,48.317307,47.676281,47.916668,21.769413,1455948
1991-07-10,48.076923,48.477566,47.435898,47.596153,21.623808,1687920
1991-07-11,47.836536,48.237179,47.596153,48.076923,21.842222,1475136
1991-07-12,48.397434,48.557693,47.836536,48.237179,21.915030,1575444
1991-07-15,48.076923,48.477566,47.996796,48.317307,21.951431,1601184
1991-07-16,48.317307,48.477566,47.355770,47.355770,21.514597,1851096
1991-07-17,46.955128,47.115383,45.913464,45.993591,20.895725,4546776
1991-07-18,46.073719,46.875000,46.073719,46.875000,21.296169,2407392
1991-07-19,46.875000,47.195515,46.314102,47.195515,21.441780,2708472
1991-07-22,47.035255,47.195515,46.794872,46.955128,21.332563,1512888
1991-07-23,47.115383,47.275642,46.314102,46.314102,21.041330,1994928
1991-07-24,46.394230,46.474358,45.753204,45.753204,20.786510,3115944
1991-07-25,45.913464,46.875000,45.833332,46.474358,21.114141,2118168
1991-07-26,46.474358,46.794872,46.153847,46.634617,21.186949,976716
1991-07-29,46.474358,46.714745,46.314102,46.634617,21.186949,1412736
1991-07-30,46.714745,47.115383,46.554485,46.875000,21.296169,1551576
1991-07-31,46.794872,47.035255,46.714745,46.955128,21.332563,1561404
1991-08-01,47.035255,47.035255,46.474358,46.794872,21.259758,1597596
1991-08-02,47.035255,47.035255,46.554485,46.634617,21.186949,1524120
1991-08-05,46.554485,46.794872,46.153847,46.153847,20.968531,1250184
1991-08-06,46.073719,46.794872,45.833332,46.634617,21.186949,2296008
1991-08-07,46.474358,47.355770,46.474358,47.275642,21.478186,2389608
1991-08-08,47.195515,47.756409,47.115383,47.355770,21.514597,1818024
1991-08-09,47.516026,47.676281,46.714745,47.195515,21.441780,1327248
1991-08-12,47.115383,47.275642,46.875000,47.035255,21.368965,1363596
1991-08-13,47.115383,47.756409,46.955128,46.955128,21.332563,2091804
1991-08-14,47.195515,47.195515,46.474358,46.794872,21.259758,2032992
1991-08-15,46.714745,47.035255,46.474358,46.554485,21.150551,1731912
1991-08-16,46.554485,46.955128,45.913464,46.153847,20.968531,2983656
1991-08-19,44.230770,45.432693,44.150642,45.112179,20.495277,4294680
1991-08-20,45.512821,45.592949,44.871796,45.192307,20.531687,2636556
1991-08-21,45.913464,47.275642,45.913464,46.714745,21.223364,3285048
1991-08-22,46.714745,47.275642,46.634617,46.794872,21.259758,2300064
1991-08-23,46.875000,47.996796,46.714745,47.916668,21.769413,2637180
1991-08-26,47.916668,48.076923,47.516026,47.836536,21.733013,1095120
1991-08-27,48.237179,48.477566,47.516026,47.516026,21.587387,1516476
1991-08-28,47.516026,48.157051,47.516026,47.996796,21.805822,1541280
1991-08-29,48.157051,48.237179,47.916668,47.916668,21.769413,1092468
1991-08-30,47.836536,48.157051,47.676281,47.996796,21.805822,818844
1991-09-03,47.996796,48.317307,47.516026,47.516026,21.587387,1650948
1991-09-04,47.516026,47.596153,47.035255,47.195515,21.441780,1503060
1991-09-05,46.955128,46.955128,45.913464,46.314102,21.041330,3174444
1991-09-06,45.833332,45.993591,45.352566,45.432693,20.640894,2812680
1991-09-09,45.352566,45.512821,44.951923,45.192307,20.531687,1676376
1991-09-10,45.272434,45.352566,44.791668,45.032051,20.458878,1870440
1991-09-11,45.032051,45.272434,44.871796,45.112179,20.495277,2250924
1991-09-12,45.272434,45.272434,44.471153,44.631409,20.276873,2981784
1991-09-13,44.711536,44.711536,43.189102,43.509617,19.767216,4291872
1991-09-16,43.509617,44.711536,43.509617,44.711536,20.313263,2828592
1991-09-17,44.711536,44.951923,44.230770,44.310898,20.131233,2235168
1991-09-18,44.230770,44.551281,44.070515,44.391026,20.167650,1242852
1991-09-19,44.391026,44.951923,44.310898,44.551281,20.240442,2181036
1991-09-20,44.391026,44.791668,44.070515,44.551281,20.390068,3020160
1991-09-23,44.551281,44.711536,44.230770,44.230770,20.243391,1268280
1991-09-24,44.310898,45.032051,44.230770,44.791668,20.500103,1952964
1991-09-25,44.791668,44.871796,44.150642,44.150642,20.206713,1436604
1991-09-26,43.990383,44.631409,43.990383,44.230770,20.243391,1518660
1991-09-27,44.310898,44.711536,43.990383,44.150642,20.206713,1196520
1991-09-30,44.230770,44.711536,44.070515,44.471153,20.353405,1428492
1991-10-01,44.711536,44.951923,44.631409,44.791668,20.500103,1474824
1991-10-02,44.871796,45.352566,44.871796,45.192307,20.683460,1832220
1991-10-03,45.032051,45.192307,44.310898,44.310898,20.280046,1619436
1991-10-04,44.310898,44.791668,43.830128,43.830128,20.060026,1794780
1991-10-07,43.830128,43.830128,42.788464,43.108974,19.729979,2476500
1991-10-08,43.028847,43.509617,42.788464,42.948719,19.656616,2417688
1991-10-09,42.948719,42.948719,41.826923,41.907051,19.179884,3293004
1991-10-10,41.987179,43.189102,41.826923,43.108974,19.729979,2828280
1991-10-11,43.108974,43.189102,42.067307,42.628204,19.509932,1497912
1991-10-14,42.628204,43.349358,42.628204,43.349358,19.839989,1507896
1991-10-15,43.429485,45.032051,43.349358,44.871796,20.536770,3047148
1991-10-16,45.512821,45.993591,44.951923,45.673077,20.903498,2907996
1991-10-17,45.512821,46.474358,45.512821,45.833332,20.976851,2869152
1991-10-18,45.833332,45.993591,45.272434,45.753204,20.940176,2569164
1991-10-21,45.673077,46.073719,45.432693,45.512821,20.830154,1234428
1991-10-22,45.512821,45.833332,45.432693,45.592949,20.866844,1379352
1991-10-23,45.592949,46.153847,45.432693,46.153847,21.123529,1375764
1991-10-24,45.913464,46.073719,45.352566,45.592949,20.866844,2007408
1991-10-25,45.272434,45.352566,43.990383,44.310898,20.280046,2278536
1991-10-28,44.551281,45.032051,44.471153,45.032051,20.610113,1721616
1991-10-29,44.951923,45.512821,44.631409,45.432693,20.793482,2149212
1991-10-30,45.432693,45.512821,44.791668,44.951923,20.573442,1857336
1991-10-31,45.032051,45.112179,44.150642,44.230770,20.243391,2003820
1991-11-01,44.551281,44.551281,43.429485,43.830128,20.060026,2159664
1991-11-04,43.750000,44.070515,43.429485,43.910255,20.096703,1468896
1991-11-05,44.070515,44.230770,43.429485,43.589745,19.950003,1661712
1991-11-06,43.750000,43.990383,43.589745,43.910255,20.096703,1802268
1991-11-07,43.910255,43.990383,43.589745,43.910255,20.096703,1715064
1991-11-08,44.230770,44.471153,43.910255,44.070515,20.170050,1476228
1991-11-11,43.990383,44.310898,43.910255,43.910255,20.096703,1027104
1991-11-12,44.070515,44.631409,43.750000,44.310898,20.280046,2086344
1991-11-13,44.070515,44.631409,43.669872,44.631409,20.426754,1872780
1991-11-14,44.791668,45.192307,44.631409,45.112179,20.646791,2185560
1991-11-15,45.112179,45.112179,43.108974,43.189102,19.766638,3888924
1991-11-18,43.429485,43.990383,43.108974,43.990383,20.133373,3129516
1991-11-19,43.750000,43.830128,42.548077,43.669872,19.986692,2915172
1991-11-20,43.830128,43.910255,42.868591,42.948719,19.656616,2053740
1991-11-21,42.868591,43.028847,42.548077,42.788464,19.583282,2219256
1991-11-22,42.788464,43.108974,41.907051,42.548077,19.473265,2338908
1991-11-25,42.467949,43.429485,41.987179,42.147434,19.289902,2184468
1991-11-26,42.307693,42.548077,41.266026,42.147434,19.289902,3405480
1991-11-27,41.987179,42.307693,41.746796,41.987179,19.216553,1619124
1991-11-29,41.826923,41.907051,41.506409,41.506409,18.996515,664092
1991-12-02,41.025642,42.147434,40.705128,42.147434,19.289902,2988024
1991-12-03,41.586536,41.907051,41.346153,41.426281,19.119774,1952652
1991-12-04,41.506409,41.506409,40.384617,40.705128,18.786936,3197844
1991-12-05,40.544872,40.625000,39.983974,39.983974,18.454096,2874924
1991-12-06,39.743591,41.506409,39.743591,40.945515,18.897886,4056468
1991-12-09,41.266026,42.067307,41.025642,41.586536,19.193741,2707848
1991-12-10,41.426281,42.147434,41.426281,41.666668,19.230717,1963728
1991-12-11,41.746796,42.147434,41.266026,42.147434,19.452629,2271204
1991-12-12,42.467949,42.948719,42.227566,42.708332,19.711500,1926444
1991-12-13,43.189102,43.669872,43.028847,43.509617,20.081310,2948556
1991-12-16,43.669872,43.990383,43.349358,43.429485,20.044333,1852968
1991-12-17,43.589745,43.990383,43.509617,43.830128,20.229248,1681212
1991-12-18,43.750000,43.830128,43.269230,43.750000,20.192268,1928628
1991-12-19,43.429485,43.750000,43.349358,43.669872,20.155291,2132364
1991-12-20,44.150642,44.951923,43.990383,44.711536,20.636049,5868408
1991-12-23,44.631409,46.153847,44.631409,46.153847,21.301729,3003780
1991-12-24,46.394230,47.516026,46.314102,47.355770,21.856459,2738580
1991-12-26,47.435898,48.237179,47.275642,48.157051,22.226278,2398968
1991-12-27,47.756409,47.996796,47.275642,47.435898,21.893427,2252484
1991-12-30,47.435898,49.358974,47.435898,49.278847,22.744030,4278144
1991-12-31,49.198719,50.080128,48.397434,49.038464,22.633080,4076904
1992-01-02,48.477566,49.198719,48.477566,49.118591,22.670065,3190044
1992-01-03,49.118591,49.358974,48.798077,48.878204,22.559118,2897700
1992-01-06,48.637821,48.878204,48.237179,48.637821,22.448175,2871024
1992-01-07,48.076923,48.397434,47.916668,48.397434,22.337234,2740296
1992-01-08,48.076923,48.557693,47.516026,48.317307,22.300247,2474316
1992-01-09,48.076923,48.237179,47.195515,47.676281,22.004393,2237352
1992-01-10,47.516026,47.996796,47.355770,47.756409,22.041363,1831440
1992-01-13,47.596153,48.717949,47.435898,48.237179,22.263271,1883232
1992-01-14,48.237179,48.958332,47.916668,48.878204,22.559118,2086188
1992-01-15,49.038464,49.599358,48.798077,49.439102,22.817987,2762136
1992-01-16,49.519230,50.240383,49.439102,50.000000,23.076866,3565536
1992-01-17,49.679485,51.041668,49.679485,50.961536,23.520657,4850508
1992-01-20,50.881409,51.682693,50.801281,51.602566,23.816511,2784600
1992-01-21,51.522434,51.522434,49.839745,50.000000,23.076866,3056040
1992-01-22,50.320515,50.961536,50.240383,50.961536,23.520657,2307084
1992-01-23,50.961536,51.762821,50.400642,50.641026,23.372732,2286960
1992-01-24,50.400642,50.881409,50.240383,50.240383,23.187811,1699152
1992-01-27,50.320515,50.400642,50.000000,50.160255,23.150845,1475292
1992-01-28,50.000000,50.400642,49.919872,50.080128,23.113852,1532076
1992-01-29,50.000000,50.641026,49.278847,49.599358,22.891966,2313636
1992-01-30,49.679485,49.759617,48.878204,49.038464,22.633080,2051712
1992-01-31,48.958332,49.118591,48.076923,48.237179,22.263271,2008344
1992-02-03,48.076923,48.717949,47.996796,48.717949,22.485142,2533284
1992-02-04,48.637821,49.439102,48.477566,49.278847,22.744030,1772940
1992-02-05,49.358974,50.240383,49.278847,49.679485,22.928951,2137044
1992-02-06,49.919872,50.160255,49.278847,49.679485,22.928951,1452672
1992-02-07,49.679485,49.839745,49.118591,49.519230,22.854980,1863732
1992-02-10,49.519230,49.839745,49.198719,49.599358,22.891966,1365624
1992-02-11,49.519230,49.759617,49.118591,49.358974,22.781021,1227096
1992-02-12,49.439102,50.080128,49.278847,49.919872,23.039890,1317732
1992-02-13,50.240383,50.560898,49.358974,49.599358,22.891966,1774656
1992-02-14,49.519230,49.919872,49.439102,49.439102,22.817987,1594476
1992-02-18,49.759617,50.160255,49.439102,49.439102,22.817987,2032056
1992-02-19,49.439102,50.240383,49.439102,50.240383,23.187811,1863732
1992-02-20,50.400642,51.602566,50.400642,51.522434,23.779528,4332276
1992-02-21,51.282051,51.522434,51.041668,51.522434,23.779528,3289728
1992-02-24,51.522434,51.762821,51.282051,51.442307,23.742542,1714284
1992-02-25,51.282051,51.362179,50.721153,50.881409,23.483677,1881048
1992-02-26,50.801281,51.362179,50.801281,50.881409,23.483677,1698684
1992-02-27,50.961536,51.041668,50.400642,50.560898,23.335754,1363596
1992-02-28,50.721153,50.961536,50.320515,50.400642,23.261787,1467180
1992-03-02,50.400642,51.201923,50.240383,50.961536,23.520657,2007564
1992-03-03,50.721153,50.881409,50.160255,50.320515,23.386595,1727232
1992-03-04,50.480770,50.641026,49.759617,49.759617,23.125917,1929720
1992-03-05,49.599358,50.160255,49.519230,49.839745,23.163151,2050464
1992-03-06,50.000000,50.160255,49.439102,49.679485,23.088686,1653600
1992-03-09,49.519230,49.759617,49.358974,49.679485,23.088686,1570452
1992-03-10,49.759617,50.240383,49.679485,49.839745,23.163151,1409148
1992-03-11,49.839745,50.000000,49.038464,49.439102,22.976952,1680588
1992-03-12,49.358974,49.759617,49.278847,49.439102,22.976952,1633944
1992-03-13,49.839745,50.080128,49.679485,50.000000,23.237627,1408368
1992-03-16,49.759617,50.000000,49.439102,50.000000,23.237627,887016
1992-03-17,49.839745,50.560898,49.839745,50.400642,23.423836,1608828
1992-03-18,50.240383,50.560898,50.000000,50.320515,23.386595,1492452
1992-03-19,50.400642,50.480770,50.080128,50.080128,23.274876,1226004
1992-03-20,50.000000,50.560898,49.919872,50.400642,23.423836,3144960
1992-03-23,50.320515,50.320515,49.759617,50.080128,23.274876,1561248
1992-03-24,50.160255,50.320515,49.759617,49.839745,23.163151,1355328
1992-03-25,49.759617,50.080128,49.679485,49.919872,23.200396,1178892
1992-03-26,50.000000,50.000000,49.198719,49.278847,22.902473,1109628
1992-03-27,49.118591,49.278847,48.798077,48.798077,22.679041,989664
1992-03-30,48.878204,49.198719,48.637821,48.717949,22.641788,937716
1992-03-31,48.717949,49.278847,48.477566,48.557693,22.567316,1441596
1992-04-01,48.397434,48.958332,48.237179,48.958332,22.753523,1571700
1992-04-02,49.038464,49.118591,48.076923,48.237179,22.418365,1686984
1992-04-03,48.157051,48.397434,47.916668,47.996796,22.306643,1527552
1992-04-06,48.157051,48.557693,47.996796,48.477566,22.530087,1159548
1992-04-07,48.477566,48.557693,47.435898,47.516026,22.083204,2048124
1992-04-08,47.115383,47.756409,46.634617,46.714745,21.710808,3356808
1992-04-09,47.115383,47.996796,46.794872,47.916668,22.269394,2604576
1992-04-10,48.237179,48.878204,48.237179,48.717949,22.641788,1772628
1992-04-13,48.798077,48.958332,48.237179,48.237179,22.418365,1071876
1992-04-14,48.637821,49.599358,48.637821,49.198719,22.865244,2425488
1992-04-15,49.519230,50.000000,49.439102,50.000000,23.237627,2239848
1992-04-16,50.000000,50.641026,49.839745,50.641026,23.535557,3348228
1992-04-20,50.320515,50.801281,50.160255,50.480770,23.461071,2454192
1992-04-21,50.000000,50.080128,49.439102,49.839745,23.163151,2736240
1992-04-22,49.519230,49.679485,48.958332,49.519230,23.014200,2466828
1992-04-23,49.519230,49.679485,48.557693,49.118591,22.827995,2801604
1992-04-24,49.118591,49.358974,48.397434,48.637821,22.604561,1436760
1992-04-27,48.397434,48.878204,48.317307,48.637821,22.604561,1165944
1992-04-28,48.557693,49.038464,48.317307,48.717949,22.641788,1484808
1992-04-29,48.878204,48.958332,48.397434,48.557693,22.567316,1431924
1992-04-30,48.477566,49.118591,48.317307,49.118591,22.827995,2236884
1992-05-01,48.958332,49.118591,48.397434,48.557693,22.567316,1788072
1992-05-04,48.637821,49.519230,48.637821,49.519230,23.014200,1634256
1992-05-05,49.599358,49.679485,49.198719,49.358974,22.939724,1251432
1992-05-06,49.439102,49.519230,48.878204,49.358974,22.939724,1916304
1992-05-07,49.358974,49.759617,49.278847,49.278847,22.902473,1604304
1992-05-08,49.439102,49.759617,49.198719,49.679485,23.088686,1469676
1992-05-11,49.759617,50.961536,49.759617,50.721153,23.572794,3159780
1992-05-12,50.721153,51.041668,50.400642,50.641026,23.535557,2195544
1992-05-13,50.801281,50.881409,50.160255,50.240383,23.349350,1722864
1992-05-14,50.240383,50.240383,49.599358,49.919872,23.200396,1456728
1992-05-15,49.599358,49.759617,49.439102,49.519230,23.014200,2880228
1992-05-18,49.839745,49.919872,49.038464,49.278847,22.902473,1072656
